"SpatialReferenceID","verbatimLatitude","verbatimLongitude","samplingFeatureName","Program"
NA,38.303135,-111.328346,"SULPHUR CREEK","AIM"
NA,38.16383,-108.87926,"Dolores River","AIM"
NA,63.651837,-143.040144,"West Fork Dennison Fork","AIM"
NA,42.568933,-118.741531,"DONNER UND BLITZEN RIVER","AIM"
NA,33.27648,-107.564052,"CUCHILLO NEGRO CREEK","AIM"
NA,43.714203,-118.851331,"MILL CREEK","AIM"
NA,37.683302,-108.467683,"PLATEAU CREEK","AIM"
NA,39.500805,-107.138598,"West Coulter Creek","AIM"
NA,41.415736,-115.531046,"EAST FORK BEAVER CREEK","AIM"
NA,40.5268,-120.171,"DEEP CREEK","AIM"
NA,41.242307,-119.839132,"MOUNTAIN VIEW CREEK","AIM"
NA,42.519078,-118.902331,"Threemile Creek","AIM"
NA,44.7642,-123.5655,"SLICK CREEK","AIM"
NA,45.145912,-121.339889,"White River","AIM"
NA,70.0497,-161.5738,"Avak River","AIM"
NA,39.941571,-109.393159,"12345 FID00204653 White River","AIM"
NA,37.9811,-107.56099,"Henson Creek (Palmetto Gulch)","AIM"
NA,44.432898,-112.54201,"EDIE CREEK","AIM"
NA,45.828735,-117.529703,"WALLUPA CREEK","AIM"
NA,40.809885,-117.649728,NA,"AIM"
NA,44.642999,-117.420541,"CATTRILL CK #11002","AIM"
NA,41.829642,-120.038333,"POISON SPRINGS CANYON","AIM"
NA,44.349617,-117.339168,"DURBIN CK (TRAIL GULCH) #1040","AIM"
NA,38.38034,-107.956218,"SPRING CREEK","AIM"
NA,39.125512,-105.897203,"TROUT CREEK SOUTH PARK","AIM"
NA,41.069159,-116.210681,"LITTLE BEAVER CREEK","AIM"
NA,38.24786,-106.123253,"KERBER CREEK-(DOWNSTREAM)","AIM"
NA,42.014899,-118.252491,"BIG TROUT CREEK","AIM"
NA,44.605084,-113.268936,"EIGHTEENMILE CREEK","AIM"
NA,40.5879,-120.1536,"STONY CREEK","AIM"
NA,40.397256,-115.957351,"LITTLE PORTER CREEK","AIM"
NA,42.43271,-116.65199,"Deep Creek","AIM"
NA,40.602503,-117.471639,NA,"AIM"
NA,39.5522,-117.853499,"CHERRY CREEK, LOWER REACH","AIM"
NA,36.830001,-105.693919,"GRANDE, RIO","AIM"
NA,38.5643,-109.507264,"MILL CREEK","AIM"
NA,37.794869,-107.578096,"CUNNINGHAM CREEK","AIM"
NA,38.031796,-108.871931,"DOLORES RIVER","AIM"
NA,44.093025,-114.052279,"BRADSHAW CREEK","AIM"
NA,43.527319,-118.383348,"COLEMAN CREEK","AIM"
NA,38.615587,-108.206658,"POTTER CREEK","AIM"
NA,37.451052,-114.031148,"BEAVER DAM WASH","AIM"
NA,38.439181,-107.042268,"POLE CREEK","AIM"
NA,42.028677,-122.260812,"LONG PRAIRIE CREEK","AIM"
NA,32.641161,-108.886257,"GILA RIVER","AIM"
NA,40.781988,-107.551769,"FORTIFICATION CREEK","AIM"
NA,40.406597,-109.182892,"South Fork Cub Creek","AIM"
NA,37.870593,-109.361842,NA,"AIM"
NA,37.701561,-105.387813,"SHEEP CREEK","AIM"
NA,70.0521,-156.5475,"Usuktuk River","AIM"
NA,38.461579,-107.68417,"CEDAR CREEK","AIM"
NA,42.933406,-118.760918,"KRUMBO CREEK","AIM"
NA,38.229525,-108.494163,"MAVERICK DRAW","AIM"
NA,44.405413,-117.442771,"UPPER BEAVER TRIB","AIM"
NA,41.327101,-107.610024,"DEEP GULCH","AIM"
NA,42.2439,-110.9024,"MUDDY CREEK","AIM"
NA,41.147669,-107.661409,"MUDDY CREEK","AIM"
NA,41.306806,-107.497217,"WILD COW CREEK","AIM"
NA,42.350738,-107.256122,"Pete Creek","AIM"
NA,41.171509,-106.793193,"ENCAMPMENT RIVER","AIM"
NA,41.38965,-110.23107,"BLACKS FORK","AIM"
NA,39.86107,-110.934733,"RIGHT FORK KYUNE","AIM"
NA,39.237192,-110.227474,"PRICE RIVER","AIM"
NA,37.180782,-109.958689,"SAN JUAN RIVER","AIM"
NA,42.328396,-108.958657,"PACIFIC CREEK","AIM"
NA,38.609381,-109.533211,"NEGRO BILL","AIM"
NA,42.272653,-107.229161,"UNNAMED","AIM"
NA,42.706772,-110.370128,"MUDDY CREEK","AIM"
NA,41.794133,-113.811206,"KIMBALL CREEK","AIM"
NA,41.715119,-111.263843,"M OTTER MIM EXCLOSURE","AIM"
NA,42.845825,-123.713615,"ELK VALLEY CREEK","AIM"
NA,37.285685,-109.405936,NA,"AIM"
NA,39.017791,-106.238527,NA,"AIM"
NA,41.424228,-107.372798,"Littlefield Creek","AIM"
NA,40.252846,-115.031961,NA,"AIM"
NA,41.311107,-107.760958,"MUDDY CREEK","AIM"
NA,42.238013,-107.334162,"Muddy Creek","AIM"
NA,41.30677,-107.49717,"Wild Cow Creek","AIM"
NA,37.969263,-109.619289,"NORTH COTTONWOOD CREEK","AIM"
NA,41.376718,-106.060611,"SOUTH FORK MILL CREEK","AIM"
NA,42.42583,-110.89968,"UPPER COAL CREEK","AIM"
NA,42.81048,-110.47094,"NORTH COTTONWOOD CREEK","AIM"
NA,42.270706,-107.210898,"ARKANSAS CREEK ","AIM"
NA,42.355642,-110.953312,NA,"AIM"
NA,38.566646,-109.433329,NA,"AIM"
NA,41.171517,-106.793283,"ENCAMPMENT RIVER","AIM"
NA,42.611092,-110.067968,"MUDDY CREEK","AIM"
NA,42.06653,-110.6337,"LAKE CREEK","AIM"
NA,42.298592,-107.249033,"PETE CREEK","AIM"
NA,41.03412,-109.04735,"LIZZIE SPRING CREEK","AIM"
NA,41.22869,-119.845074,"MOUNTAIN VIEW CREEK","AIM"
NA,41.111203,-108.954624,"SALT WELLS CREEK","AIM"
NA,38.030707,-109.545101,"INDIAN CREEK","AIM"
NA,44.262591,-122.799142,"LOG CREEK","AIM"
NA,42.298125,-107.249039,"PETE CREEK","AIM"
NA,41.114528,-110.464646,"WILLOW CREEK","AIM"
NA,43.923011,-107.230405,"Spring Creek","AIM"
NA,41.7543,-113.959693,"STRAIGHT FORK","AIM"
NA,34.082594,-116.669995,"MISSION CREEK","AIM"
NA,37.989492,-109.600007,"NORTH COTTONWOOD CREEK","AIM"
NA,42.381932,-110.378824,"BLACK CANYON CREEK","AIM"
NA,41.044981,-109.007103,"RED CREEK","AIM"
NA,41.716006,-111.265008,"MIDDLE OTTER CREEK","AIM"
NA,41.170976,-109.30438,NA,"AIM"
NA,45.355378,-122.001626,"SALMON RIVER","AIM"
NA,41.013786,-108.646227,"VERMILLION CREEK","AIM"
NA,41.423662,-107.771461,"MUDDY CREEK","AIM"
NA,42.180264,-106.850064,NA,"AIM"
NA,38.135521,-109.493667,"HARTS DRAW","AIM"
NA,42.340665,-110.980114,NA,"AIM"
NA,42.3825,-110.96256,"HUFF CREEK","AIM"
NA,41.393953,-107.558334,"Cow Creek","AIM"
NA,42.859519,-109.709964,"MEADOW CREEK","AIM"
NA,41.049628,-109.078931,"LITTLE RED CREEK","AIM"
NA,41.58157,-110.672672,"LITTLE MUDDY CREEK","AIM"
NA,42.262489,-110.414545,"CHAPEL CREEK","AIM"
NA,41.422349,-110.498967,"MUDDY CREEK","AIM"
NA,42.240068,-107.190505,"UNNAMED","AIM"
NA,41.6046,-111.325156,"RANDOLPH MIM","AIM"
NA,42.2735,-107.364274,"INDIAN CREEK","AIM"
NA,39.406954,-110.603613,"PRICE RIVER","AIM"
NA,44.2433,-107.3709,"UNNAMED","AIM"
NA,42.4666,-109.06187,"LANDER CREEK","AIM"
NA,42.321352,-108.963292,"PACIFIC CREEK","AIM"
NA,42.635542,-116.840692,"NOON CREEK","AIM"
NA,42.187407,-109.253243,"PACIFIC CREEK","AIM"
NA,42.778709,-116.497625,"SOUTH FORK CASTLE CREEK","AIM"
NA,41.603921,-111.324626,"RANDOLPH CREEK ","AIM"
NA,48.771811,-107.640507,"WHITEWATER CREEK","AIM"
NA,41.14766,-107.661355,"MUDDY CREEK","AIM"
NA,42.44046,-110.4011,"SOUTH BEAVER CREEK","AIM"
NA,36.59804,-118.179724,"LONE PINE CREEK","AIM"
NA,42.037307,-110.89258,"LOST CREEK","AIM"
NA,37.279223,-109.383281,"TRIBUTARY TO THE SAN JUAN","AIM"
NA,38.754292,-109.083267,"DOLORES RIVER ","AIM"
NA,42.25563,-110.9374,"3RD CREEK MIDDLE FORK","AIM"
NA,41.088891,-109.328638,NA,"AIM"
NA,41.299982,-107.741829,"MUDDY CREEK","AIM"
NA,39.7839,-113.873603,"GRANITE CREEK","AIM"
NA,42.270647,-107.357511,"BIRCH CREEK","AIM"
NA,37.38165,-110.621073,"EAST FORK LAKE CANYON","AIM"
NA,42.278525,-116.841122,"OWYHEE RIVER","AIM"
NA,38.828335,-109.063617,"GRANITE CREEK","AIM"
NA,41.296159,-106.949761,"Centennial Creek","AIM"
NA,41.38232,-107.398074,"UPPER MUDDY CREEK","AIM"
NA,42.39564,-110.90673,NA,"AIM"
NA,42.601588,-109.266514,"DUTCH JOE CREEK","AIM"
NA,43.449482,-106.264331,"Coal Draw","AIM"
NA,39.217873,-110.186152,"PRICE RIVER","AIM"
NA,42.31729,-110.95394,"LITTLE MUDDY CREEK TRIBUTARY ","AIM"
NA,44.074982,-113.198838,"BADGER CREEK","AIM"
NA,42.24193,-106.708273,"South Fork Sage Creek","AIM"
NA,44.569929,-112.137967,"WEST FORK PRICE CREEK","AIM"
NA,42.274202,-107.205252,"Arkansas Creek","AIM"
NA,41.715984,-111.264905,"M OTTER MIM","AIM"
NA,44.998532,-108.113192,"PORCUPINE CREEK","AIM"
NA,32.969867,-104.35111,"PECOS RIVER","AIM"
NA,38.631767,-109.35961,"CASTLE CREEK","AIM"
NA,42.29149,-110.84617,"TUFFIELD CREEK","AIM"
NA,43.248029,-123.898032,"PARK CREEK","AIM"
NA,42.82114,-109.71478,"BOULDER CREEK","AIM"
NA,38.498692,-109.418935,"MILL CREEK","AIM"
NA,41.403152,-106.824626,"North Spring Creek","AIM"
NA,42.28292,-110.98122,NA,"AIM"
NA,41.429668,-117.624029,"ABEL CREEK","AIM"
NA,48.075198,-109.130113,"COW CREEK","AIM"
NA,42.109874,-110.697347,"HAMS FORK","AIM"
NA,41.2813,-109.2746,"SAGE CREEK","AIM"
NA,41.472385,-115.686515,"JAKES CREEK","AIM"
NA,41.298318,-107.384031,"Little Savery Creek","AIM"
NA,38.135514,-109.493678,"HARTS DRAW","AIM"
NA,42.313769,-110.935729,"LITTLE MUDDY CREEK","AIM"
NA,32.164602,-104.011309,"PECOS RIVER","AIM"
NA,41.741594,-110.487576,"HAMS FORK","AIM"
NA,42.118047,-106.617225,"Unamed","AIM"
NA,37.548238,-109.677759,"ARCH CANYON","AIM"
NA,41.070056,-109.245408,"GREENHOUGH CREEK","AIM"
NA,41.79547,-110.436852,"ALKALI CREEK","AIM"
NA,38.15277778,-109.5069444,"HARTS DRAW","AIM"
NA,38.156732,-109.506594,"HARTS DRAW","AIM"
NA,42.391751,-105.900414,"Parsons Creek","AIM"
NA,38.53189,-109.59908,"KANE CREEK","AIM"
NA,39.794415,-106.829669,"CATAMOUNT CREEK","AIM"
NA,42.172622,-107.017479,"Hurt Creek","AIM"
NA,41.256336,-106.548621,"South Fork Corral Creek","AIM"
NA,42.125293,-106.415177,"DIFFICULTY CREEK","AIM"
NA,42.293476,-110.475289,"MILLER CREEK","AIM"
NA,42.16399,-106.81131,"HURT GULCH","AIM"
NA,37.969288,-109.518536,"INDIAN CREEK","AIM"
NA,43.3847,-107.3416,"UNNAMED","AIM"
NA,41.187456,-106.795865,"ENCAMPMENT RIVER","AIM"
NA,41.418036,-110.543069,"MUDDY CREEK","AIM"
NA,41.12712,-106.438463,"UNAMED","AIM"
NA,41.75064,-110.48267,"HAMS FORK","AIM"
NA,41.024875,-110.251179,"HENRY'S FORK","AIM"
NA,40.494836,-122.434374,"CLEAR CREEK","AIM"
NA,38.736669,-110.295753,"SAN RAFAEL RIVER","AIM"
NA,43.568679,-106.611211,"South Fork Powder River","AIM"
NA,40.825015,-116.02899,"SUSIE CREEK","AIM"
NA,38.905759,-119.592011,"PINE NUT CREEK","AIM"
NA,41.213891,-109.34393,"KRAUSE MARSH CREEK","AIM"
NA,42.240893,-106.991382,"JUNK CREEK","AIM"
NA,41.0496,-109.0789,"LITTLE RED CREEK","AIM"
NA,42.224336,-106.981934,"Sunday Morning Creek","AIM"
NA,42.361069,-116.363242,"BATTLE CREEK","AIM"
NA,44.14326,-119.499721,"SOUTH FORK JOHN DAY RIVER","AIM"
NA,42.318574,-119.982845,NA,"AIM"
NA,42.24018,-107.177353,"SAND CREEK","AIM"
NA,41.111286,-106.508396,"BIG CREEK","AIM"
NA,37.368666,-112.344847,"MILL CREEK","AIM"
NA,41.446861,-107.373571,"Littlefield Creek","AIM"
NA,41.944766,-110.303148,"SLATE CREEK","AIM"
NA,41.454655,-107.341818,"Muddy Spring Creek","AIM"
NA,42.14224,-110.66222,"EASY FORK POLE CREEK","AIM"
NA,41.090505,-110.478887,"WILLOW CREEK","AIM"
NA,41.785726,-113.815999,"KIMBALL CREEK","AIM"
NA,42.229392,-107.139749,"SAND CREEK","AIM"
NA,41.124004,-108.97862,"SALT WELLS CREEK","AIM"
NA,38.599764,-109.52574,NA,"AIM"
NA,39.849138,-108.729301,"WEST DOUGLAS CREEK","AIM"
NA,41.172601,-106.800206,"MINERS CREEK","AIM"
NA,41.503415,-111.302143,"WALTON CANYON","AIM"
NA,41.308976,-110.218643,NA,"AIM"
NA,42.130301,-110.504216,"Horse Creek","AIM"
NA,38.54665,-109.4132,"NORTH FORK OF NORTH FORK MILL CREEK","AIM"
NA,42.44777,-108.858468,"PINE CREEK","AIM"
NA,42.151908,-110.721592,NA,"AIM"
NA,39.918821,-106.109926,NA,"AIM"
NA,42.428907,-116.334238,"BATTLE CREEK","AIM"
NA,42.076348,-110.519998,"RONEY CREEK","AIM"
NA,38.76472,-109.322182,"COLORADO RIVER","AIM"
NA,42.146399,-106.666033,"JOHNSON CANYON","AIM"
NA,42.3645,-110.952733,NA,"AIM"
NA,44.764123,-123.565547,"SLICK CREEK","AIM"
NA,39.222015,-109.454467,NA,"AIM"
NA,41.529117,-115.1672,"CURRANT CREEK","AIM"
NA,42.023054,-110.615646,"FENN CREEK","AIM"
NA,41.382304,-107.397977,"Upper Muddy Creek","AIM"
NA,42.270698,-107.210935,"ARKANSAS CREEK","AIM"
NA,38.73615,-109.36037,"ONION CREEK","AIM"
NA,43.562873,-109.729873,"WARM SPRING CREEK","AIM"
NA,39.186797,-110.114198,"PRICE RIVER","AIM"
NA,38.5331264,-109.461142,"MILL CREEK","AIM"
NA,42.168681,-106.493662,"SULLIVAN CREEK","AIM"
NA,38.72761,-105.748946,"RYE SLOUGH","AIM"
NA,41.732265,-114.017455,"MORSE","AIM"
NA,39.562004,-109.150959,"BITTER CREEK","AIM"
NA,44.9982,-108.1134,"PORCUPINE CREEK","AIM"
NA,42.130312,-110.504118,"HORSE CREEK","AIM"
NA,39.856354,-112.211066,"DEATH CREEK","AIM"
NA,41.269614,-107.31271,"SAVERY CREEK","AIM"
NA,42.923648,-123.504121,"DOE CREEK","AIM"
NA,42.076654,-104.14212,NA,"AIM"
NA,42.48551,-108.839874,"WEST WILLOW CREEK","AIM"
NA,42.299589,-107.302203,"CHERRY CREEK","AIM"
NA,39.815627,-113.816699,"RED CEDAR","AIM"
NA,39.735651,-117.180481,"REESE RIVER","AIM"
NA,41.970476,-105.327386,"Laramie River","AIM"
NA,38.515388,-109.432976,"MILL CREEK","AIM"
NA,41.034218,-110.55703,"HORSE CREEK","AIM"
NA,37.586209,-109.502685,"WESTWATER CREEK","AIM"
NA,36.191246,-105.760316,"EMBUDO CREEK","AIM"
NA,41.298286,-107.268732,"North Fork Savery Creek","AIM"
NA,38.730922,-105.595004,"THIRTYONE MILE CREEK","AIM"
NA,42.096061,-110.424003,"FONTENELLE CREEK","AIM"
NA,42.176995,-108.921005,"ROCK CABIN CREEK","AIM"
NA,42.251247,-106.980862,"Junk Creek","AIM"
NA,40.615072,-120.429664,"PETES CREEK","AIM"
NA,41.139349,-106.827615,"SOUTH FORK MINER CREEK","AIM"
NA,38.562154,-109.513821,"MILL CREEK","AIM"
NA,42.6741,-108.03,"WEST FORK LONG CREEK","AIM"
NA,42.115645,-110.628995,"BEAVER CREEK","AIM"
NA,37.55323,-109.69711,"ARCH CANYON","AIM"
NA,37.271049,-109.379143,"SAN JUAN RIVER","AIM"
NA,38.990859,-109.448369,"NASH WASH","AIM"
NA,44.878788,-113.996546,"CABIN CREEK","AIM"
NA,39.793931,-116.962643,"IOWA CREEK","AIM"
NA,41.701708,-114.036602,"CAMP CREEK","AIM"
NA,43.346145,-116.796901,"LITTLE HARDTRIGGER CREEK","AIM"
NA,42.455674,-110.45056,NA,"AIM"
NA,41.465388,-107.71489,"MUDDY CREEK","AIM"
NA,39.003032,-122.354851,"BEAR CREEK","AIM"
NA,40.90248,-109.102073,"WILLOW CREEK","AIM"
NA,41.422706,-107.370849,"Littlefield Exclosure","AIM"
NA,41.171424,-106.793291,"Encampment River","AIM"
NA,42.069366,-106.083194,"LITTLE MEDICINE BOW RIVER","AIM"
NA,41.42271,-107.371,"LITTLEFIELD EXCLOSURE","AIM"
NA,41.09092,-108.835021,"COYOTE CREEK","AIM"
NA,42.274968,-107.176063,"EAST ARKANSAS CREEK","AIM"
NA,42.407004,-108.951042,"SWEETWATER RIVER","AIM"
NA,42.202251,-109.185591,"PACIFIC CREEK","AIM"
NA,41.351612,-110.866185,NA,"AIM"
NA,41.585142,-111.30805,"BIG CREEK MIM EXCLOSURE","AIM"
NA,41.575568,-107.287294,"NO NAME STREAM","AIM"
NA,41.348943,-107.253073,"NORTH FORK SAVERY CREEK","AIM"
NA,39.101875,-123.031218,NA,"AIM"
NA,47.637012,-112.680028,NA,"AIM"
NA,41.52382,-111.00407,"BEAR RIVER","AIM"
NA,41.483318,-107.358814,"Little Muddy Creek","AIM"
NA,38.570354,-109.489899,"NORTH FORK MILL CREEK","AIM"
NA,38.946474,-122.35739,"UNNAMED TRIBUTARY TO BEAR CREEK","AIM"
NA,41.990645,-110.079152,"SLATE CREEK","AIM"
NA,39.195173,-109.490761,NA,"AIM"
NA,41.035074,-114.028381,"DONNER CREEK","AIM"
NA,41.298256,-107.268703,"NORTH FORK SAVERY CREEK","AIM"
NA,41.146612,-106.794271,"ENCAMPMENT RIVER","AIM"
NA,42.229781,-110.94683,"FIRST CREEK","AIM"
NA,42.300793,-107.180251,"ARKANSAS CREEK","AIM"
NA,42.44746,-108.92742,"GOLD CREEK","AIM"
NA,41.627434,-109.875851,"BLACKS FORK","AIM"
NA,42.171499,-106.847363,"NUMBER TWO","AIM"
NA,38.637428,-109.206334,"FISHER CREEK","AIM"
NA,44.099876,-114.082851,"BRADSHAW CREEK","AIM"
NA,42.055401,-110.518251,"RONEY CREEK","AIM"
NA,45.392862,-111.931,"GIBBS CREEK","AIM"
NA,44.417035,-109.330376,"BEAR CREEK","AIM"
NA,42.205085,-110.938148,"MILL CREEK","AIM"
NA,41.68162,-106.316718,"WAGONHOUND CREEK","AIM"
NA,42.1097,-110.69786,"HAMS FORK","AIM"
NA,41.755647,-113.95816,"STRAIGHT FORK","AIM"
NA,43.403847,-106.282885,"Castle Creek","AIM"
NA,41.139369,-106.827821,"SOUTH FORK MINER CREEK","AIM"
NA,41.776348,-117.93612,"CROWLEY CREEK","AIM"
NA,43.51089,-123.435743,"YELLOW CREEK","AIM"
NA,42.48477,-110.42616,NA,"AIM"
NA,41.324346,-107.767019,"MUDDY CREEK","AIM"
NA,42.592552,-123.506912,"HOG CREEK","AIM"
NA,42.266044,-107.193492,"EAST ARKANSAS CREEK","AIM"
NA,42.548452,-118.60756,"WILD HORSE CREEK","AIM"
NA,42.32235,-110.93308,"LITTLE MUDDY CREEK","AIM"
NA,41.654107,-110.757315,"Little Muddy Creek","AIM"
NA,42.07995,-110.71889,"WEST BEAVER CREEK","AIM"
NA,38.809267,-109.137923,"GRANITE CREEK","AIM"
NA,42.300322,-110.450939,"LA BARGE CREEK","AIM"
NA,38.144128,-109.500895,"HARTS DRAW","AIM"
NA,42.12764,-110.51455,"FONTENELLE CREEK","AIM"
NA,44.266467,-114.51414,"THOMPSON CREEK","AIM"
NA,38.816913,-109.261497,"DOLORES RIVER","AIM"
NA,38.55152,-109.42831,"NORTH FORK MILL CREEK","AIM"
NA,42.229411,-107.139778,NA,"AIM"
NA,41.465193,-109.636008,"BLACKS FORK","AIM"
NA,41.42423,-107.373,"LITTLEFIELD CREEK","AIM"
NA,42.569195,-109.296048,"Big Sandy River","AIM"
NA,41.056826,-114.019789,"BETTRIDGE","AIM"
NA,41.145926,-106.825485,"NORTH FORK MINER CREEK","AIM"
NA,40.500801,-115.973416,"BRANCH OFF DIXIE CREEK","AIM"
NA,42.58367,-109.909321,"NEW FORK RIVER","AIM"
NA,39.144349,-110.904153,"SAN RAFAEL RIVER","AIM"
NA,38.56099,-109.462587,"NORTH FORK MILL CREEK","AIM"
NA,41.676939,-110.781223,NA,"AIM"
NA,41.44686,-107.374,"LITTLEFIELD CREEK","AIM"
NA,38.564059,-109.507576,"MILL CREEK","AIM"
NA,42.49729,-109.20684,"MITCHELL SLOUGH","AIM"
NA,42.42759,-105.52013,"La Bonte Creek","AIM"
NA,43.091344,-110.180859,NA,"AIM"
NA,38.507754,-109.427092,"MILL CREEK","AIM"
NA,41.455018,-107.429482,"Littlefield Creek","AIM"
NA,41.715057,-111.263886,"MIDDLE OTTER CREEK","AIM"
NA,41.267587,-106.55007,"CORRAL CREEK","AIM"
NA,41.582333,-111.312206,"BIG CREEK","AIM"
NA,33.089833,-110.01598,"GILA RIVER","AIM"
NA,42.399951,-111.021696,"SALT CREEK","AIM"
NA,37.243436,-109.620574,"SAN JUAN RIVER","AIM"
NA,37.62773,-109.608959,"COTTONWOOD CREEK","AIM"
NA,39.856807,-113.804871,"TOM'S CABIN","AIM"
NA,41.750765,-113.960302,"STRAIGHT FORK","AIM"
NA,41.702187,-111.258632,"SF OTTER","AIM"
NA,41.072871,-109.140413,"RED CREEK","AIM"
NA,39.077244,-114.33417,"GRACE CREEK","AIM"
NA,41.315071,-107.489096,"Wild Cow Creek","AIM"
NA,41.068155,-119.542709,"COTTONWOOD CREEK","AIM"
NA,42.125306,-106.415182,"Difficulty Creek","AIM"
NA,42.30712,-110.93357,"LITTLE MUDDY CREEK","AIM"
NA,42.69302,-110.41011,"MUDDY CREEK","AIM"
NA,41.303774,-107.385139,"LITTLE SAVERY CREEK","AIM"
NA,41.02839,-109.777702,"ANTELOPE WASH","AIM"
NA,42.863348,-109.700283,"FALLS CREEK","AIM"
NA,38.807975,-109.152776,"GRANITE CREEK","AIM"
NA,39.188393,-109.535901,NA,"AIM"
NA,39.963921,-106.723082,"EGERIA CREEK","AIM"
NA,41.658696,-110.972031,"SPRING CREEK","AIM"
NA,41.24136,-106.958534,"SHINGLE CREEK","AIM"
NA,42.687203,-109.393714,"JIM CREEK","AIM"
NA,45.881553,-115.4447,"AMERICAN RIVER","AIM"
NA,44.734778,-117.197287,"CHALK CREEK","AIM"
NA,41.308422,-107.496315,"Wild Cow Creek","AIM"
NA,41.019534,-108.907408,"CANYON CREEK","AIM"
NA,43.264019,-124.023492,"NORTH FORK COQUILLE RIVER","AIM"
NA,42.274898,-107.175684,"EAST ARKANSAS CREEK","AIM"
NA,41.46537,-107.71496,"MUDDY CREEK","AIM"
NA,41.606581,-111.327163,"RANDOLPH MIM EXCLOSURE","AIM"
NA,40.013338,-109.445739,"12345 FID00204653 WHITE RIVER","AIM"
NA,44.497,-108.1712,"DRY CREEK","AIM"
NA,41.067758,-109.173998,"CURRANT CREEK","AIM"
NA,37.642081,-110.787165,"BULLFROG CREEK","AIM"
NA,39.044894,-106.274501,"CACHE CREEK","AIM"
NA,42.376512,-110.288014,"DRY PINEY CREEK","AIM"
NA,44.111123,-117.843147,"CLOVER CREEK","AIM"
NA,41.423658,-107.771567,"MUDDY CREEK","AIM"
NA,41.606592,-111.327072,"RANDOLPH CREEK ","AIM"
NA,41.483347,-107.358876,"LITTLE MUDDY CREEK","AIM"
NA,39.324337,-110.43094,"PRICE RIVER","AIM"
NA,41.454834,-107.341364,"MUDDY SPRING CREEK","AIM"
NA,42.599236,-109.283182,"BIG SANDY RIVER","AIM"
NA,42.11565,-110.62882,"BEAVER CREEK","AIM"
NA,44.95951,-122.38924,"BULL CREEK","AIM"
NA,43.070766,-123.672361,"BAR CREEK","AIM"
NA,42.265736,-107.343331,"COTTONWOOD CREEK","AIM"
NA,41.547898,-110.220365,"MUDDY CREEK","AIM"
NA,41.299885,-107.741953,"MUDDY CREEK","AIM"
NA,41.585147,-111.308017,"BIG CREEK","AIM"
NA,41.127164,-106.438428,"Unamed","AIM"
NA,41.750794,-113.960293,"STRAIGHT FORK CREEK ","AIM"
NA,41.797248,-111.147544,"DUCK CREEK ","AIM"
NA,41.565163,-110.806705,NA,"AIM"
NA,41.241128,-106.966766,"South Heather Creek","AIM"
NA,42.674123,-108.030267,"WEST FORK LONG CREEK","AIM"
NA,38.563518,-109.41382,"BURKHOLDER CREEK","AIM"
NA,47.110214,-117.804215,"PACKER CREEK","AIM"
NA,38.899668,-109.23543,"COLORADO RIVER ","AIM"
NA,41.025299,-110.250268,"HENRYS FORK","AIM"
NA,39.688181,-117.038569,"NORTH FORK SILVER CREEK","AIM"
NA,42.27374,-107.245973,"POLE CANYON","AIM"
NA,41.642599,-106.556094,"RATTLESNAKE CREEK","AIM"
NA,39.462415,-114.538092,"GARDEN CREEK","AIM"
NA,42.000503,-106.583899,"Medicine Bow River","AIM"
NA,41.965438,-110.529901,"SLATE CREEK","AIM"
NA,41.145716,-106.824054,"North Fork Miner Creek","AIM"
NA,41.510805,-108.615762,NA,"AIM"
NA,42.824129,-109.52687,"Scab Creek","AIM"
NA,41.967121,-109.602032,NA,"AIM"
NA,44.25703,-119.538682,"SOUTH FORK JOHN DAY RIVER","AIM"
NA,41.489909,-107.443594,"McKinney Creek","AIM"
NA,41.15458,-109.48341,"WASHAM WASH","AIM"
NA,42.299754,-107.302145,"CHERRY CREEK","AIM"
NA,43.5627,-109.7299,"WARM SPRINGS CREEK","AIM"
NA,42.321226,-107.228852,"Unamed","AIM"
NA,37.666895,-105.19967,"SPRING BRANCH","AIM"
NA,41.983747,-110.622641,"TRAIL CREEK","AIM"
NA,41.04959,-109.07891,"LITTLE RED CREEK","AIM"
NA,41.59925,-110.07508,"Blacks Fork","AIM"
NA,48.808198,-109.329949,"BATTLE CREEK","AIM"
NA,41.315058,-107.48873,"WILD COW CREEK","AIM"
NA,38.896172,-108.037185,"OAK CREEK","AIM"
NA,38.806978,-109.203602,"DOLORES RIVER","AIM"
NA,39.260136,-109.494638,"DIAMOND CREEK","AIM"
NA,48.042296,-118.092535,"Unknown","AIM"
NA,42.303227,-123.473608,NA,"AIM"
NA,42.151302,-118.223036,"WILLOW CREEK","AIM"
NA,41.445401,-107.454502,"Muddy Creek","AIM"
NA,42.745827,-110.070262,"COTTONWOOD CREEK","AIM"
NA,39.013779,-110.574833,"SAN RAFAEL RIVER","AIM"
NA,42.421719,-110.923785,NA,"AIM"
NA,41.246541,-106.965606,"NORTH HEATHER CREEK","AIM"
NA,39.188082,-109.53186,NA,"AIM"
NA,41.0889,-109.3285,"KRAUSE MARSH CREEK","AIM"
NA,38.093335,-110.865204,"DUGOUT CREEK","AIM"
NA,41.324251,-107.76703,"MUDDY CREEK","AIM"
NA,41.857036,-105.314053,"Little Halleck Creek","AIM"
NA,41.249155,-107.522989,"Cherokee Creek","AIM"
NA,42.35207,-110.3258,"SOUTH FORK DRY PINEY CREEK","AIM"
