"type","modified","rightsHolder","bibilographicCititation","InstitutionID","CollectionID","datasetID","datasetName","institutionCode","verbatimLocation","locationID","verbatimLatitude","verbatimLongitude","verbatimWaterbody","verbatimCoordinateSystem","StateProvince","decimalLatitude","decimalLongitude","geodeticDatum","eventID","verbatimlocationID","Year","Time","verbatimEventDate","samplingProtocol","fieldNotes","Date","BFWidth","Grad","RchLen","BFWDRatio","BFHeight","WetWidth","WetWidthToDepth","RPD","PctPool","PctDry","StreamOrder","D50","PctFines2","PctFines6","LWDFreq","LWDVol","OEratio","MMI","Program"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.11112,-69.014956,"AEGAN BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0101",2004,NA,NA,NA,NA,NA,7.3727272727,4.1,158.4,13.885704327,0.2863636364,5.785,24.537717624,4.9993535354,2,0,NA,NA,18.260869565,5.2173913043,NA,0.0110640156,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.16987,-68.90787,"PETITE BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0108",2004,NA,NA,NA,NA,NA,6.2181818182,1.53,198,7.2275826474,0.6272727273,4.13,16.275110213,6.2997920243,3,0,NA,NA,24.761904762,0,NA,0.0060721248,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.9965,-68.02482,"HALFWAY BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0203",2004,NA,NA,NA,NA,NA,14.618181818,1.66,356.4,21.006710213,0.3681818182,10.865,35.837683607,6.3078187575,5,0,NA,NA,24.545454545,8.1818181818,NA,0.0015186414,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.8218,-69.717,"DEPOT STREAM",NA,"ME",NA,NA,NA,NA,"NEWS04-0305",2004,NA,NA,NA,NA,NA,24.781818182,NA,990,28.705181048,0.5090909091,21.46,63.246700954,NA,1,0,NA,NA,17.142857143,2.8571428571,NA,9.69267e-05,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.435407,-69.438582,"SNARE BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0401",2004,NA,NA,NA,NA,NA,8.6545454545,1.94,277.2,12.956723588,0.3090909091,6.565,21.624661223,7.4004441224,5,0,NA,NA,12.380952381,2.8571428571,NA,0.0047323096,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.63766,-67.79674,"R. DE CHUTE",NA,"ME",NA,NA,NA,NA,"NEWS04-0502",2004,NA,NA,NA,NA,NA,30.936363636,1.31,396,39.532417724,0.1545454545,23.23,38.862362014,24.842525253,50,0,NA,NA,61.428571429,39.285714286,NA,0.0046472067,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.690392,-70.099792,"CHURCH HILL CREEK",NA,"ME",NA,NA,NA,NA,"NEWS04-0602",2004,NA,NA,NA,NA,NA,11.890909091,2.31,237.6,18.992117178,0.3909090909,7.38,33.628651004,6.4238259207,8,0,NA,NA,13.333333333,0,NA,0.0044204468,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.945036,-69.848482,"LOGAN BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0703",2004,NA,NA,NA,NA,NA,6.0545454545,2.65,158.4,10.674173213,0.3818181818,4.105,25.72975774,3.4415353535,2,0,NA,NA,1.9047619048,0,NA,0.003304346,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.8845,-67.8623,"GREENLEAF BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-0806",2004,NA,NA,NA,NA,NA,7.57,1.7222222222,198,14.183802617,0.25,7.061111,28.932155157,6.5593629015,7.7777777778,0,NA,NA,46.315789474,32.631578947,NA,0.0108562508,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.7831,-72.8594,"BLACK CREEK",NA,"VT",NA,NA,NA,NA,"NEWS04-0905",2004,NA,NA,NA,NA,NA,9.7454545455,0.92,367.2,7.6119391489,0.6090909091,8.65,11.335748536,14.536602475,0,0,NA,NA,67.619047619,29.523809524,NA,0.0161887661,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.78309,-72.85946,"BLACK CREEK",NA,"VT",NA,NA,NA,NA,"NEWS04-0905",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.8061,-72.1368,"WILLOUGHBY RIVER",NA,"VT",NA,NA,NA,NA,"NEWS04-1001",2004,NA,NA,NA,NA,NA,16.845454545,1.57,480,11.537381656,0.7272727273,11.645,16.209806943,23.856659028,0,0,NA,NA,24.347826087,1.7391304348,NA,0.008219329,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.37608,-70.75558,"HORSESHOE STREAM",NA,"ME",NA,NA,NA,NA,"NEWS04-1105",2004,NA,NA,NA,NA,NA,11.009090909,1.45,316.8,14.47160698,0.3636363636,10.075,27.632519203,7.5413002703,0,0,NA,NA,13.333333333,13.333333333,NA,0.001870011,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.02828,-71.28039,"CEDAR STREAM",NA,"NH",NA,NA,NA,NA,"NEWS04-1106",2004,NA,NA,NA,NA,NA,11.418181818,2.41,316.8,11.384105923,0.5363636364,8.86,21.513386413,6.8991088279,0,0,NA,NA,7.619047619,0.9523809524,NA,0.0005772293,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.1809,-70.01658,"CARRYING PLACE STREAM",NA,"ME",NA,NA,NA,NA,"NEWS04-1202",2004,NA,NA,NA,NA,NA,12.081818182,2.6,316.8,12.370581995,0.3818181818,10.32,20.539278863,21.311837718,16,0,NA,NA,13.333333333,4.7619047619,NA,0.0028621666,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.29801,-68.8517,"SCHOODIC BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-1302",2004,NA,NA,NA,NA,NA,19.954545455,1.17,712.8,29.537168722,0.4,18.335,57.309906756,4.9060361256,0,0,NA,NA,10.476190476,5.7142857143,NA,0.0026274642,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.96026,-68.99748,"KENDUSKEAG RIVER",NA,"ME",NA,NA,NA,NA,"NEWS04-1303",2004,NA,NA,NA,NA,NA,18.281818182,1,712.8,10.598010497,0.4181818182,18.67368,15.371444907,24.742147585,27,0,NA,NA,71,39,NA,0.0012365631,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.45344,-68.09774,"SPRUCE BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-1410",2004,NA,NA,NA,NA,NA,9.0636363636,1.8,237.6,18.24567606,0.3,6.175,25.679260178,7.2418585859,1,0,NA,NA,16.19047619,3.8095238095,NA,0.0028102827,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.2811,-72.4543,"WINOOSKI RIVER",NA,"VT",NA,NA,NA,NA,"NEWS04-1702",2004,NA,NA,NA,NA,NA,21.854545455,0.95,792,11.641844139,0.7272727273,20.335,18.853148976,20.148631173,0,0,NA,NA,74.285714286,28.571428571,NA,0.0038955907,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5808,-72.0714,"MILLER RUN",NA,"VT",NA,NA,NA,NA,"NEWS04-1801",2004,NA,NA,NA,NA,NA,15.436363636,1.7,514.8,14.630404555,0.6818181818,13.005,30.286022871,9.9087386019,0,0,NA,NA,22.857142857,0,NA,0.001799251,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.58082,-72.07137,"MILLER RUN",NA,"VT",NA,NA,NA,NA,"NEWS04-1801",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.89172,-70.38491,"HARDY STREAM",NA,"ME",NA,NA,NA,NA,"NEWS04-1901",2004,NA,NA,NA,NA,NA,1.8,10.549,148.5,5.9615255123,0.2545454545,0.885,18.073308271,1.4017109922,18,8,NA,NA,35,21,NA,0.0257463524,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5631,-70.8574,"BEAR RIVER",NA,"ME",NA,NA,NA,NA,"NEWS04-1903",2004,NA,NA,NA,NA,NA,14.036363636,1.5,396,13.77950487,0.5181818182,10.285,22.062186149,7.9528204993,0,0,NA,NA,22.857142857,4.7619047619,NA,0.0002903713,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.98335,-69.55696,"HIGGINS BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-2002",2004,NA,NA,NA,NA,NA,21.854545455,0.8,633.6,23.710304551,0.4090909091,19.745,43.767881019,14.184210849,1,0,NA,NA,25.714285714,13.333333333,NA,0.0004077406,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.77489,-68.39244,"JELLISON MEADOW BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-2101",2004,NA,NA,NA,NA,NA,10.381818182,1.03,277.2,12.738061507,0.2909090909,9.26,19.571683029,28.381642637,13,0,NA,NA,25.714285714,24.761904762,NA,0.0054381064,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.946,-72.7115,"THIRD BRANCH WHITE RIVER",NA,"VT",NA,NA,NA,NA,"NEWS04-2301",2004,NA,NA,NA,NA,NA,18.136363636,1.35,554.4,12.186384383,0.8,15.105,19.168181531,17.138882314,0,0,NA,NA,18.095238095,0,NA,0.0007373593,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.214156,-72.965909,"HUNTINGTON RIVER",NA,"VT",NA,NA,NA,NA,"NEWS04-2302",2004,NA,NA,NA,NA,NA,7.7636363636,2.6,198,13.292089224,0.4090909091,5.12,25.172146243,9.1072727273,4,0,NA,NA,2.8571428571,0,NA,0.007771923,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.6961,-71.9818,"INDIAN RIVER",NA,"NH",NA,NA,NA,NA,"NEWS04-2401",2004,NA,NA,NA,NA,NA,8.9909090909,2.55,198,12.929889943,0.4363636364,6.14,24.32168101,4.2951424789,1,0,NA,NA,17.142857143,0,NA,0.0031462757,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.696105,-71.981829,"INDIAN RIVER",NA,"NH",NA,NA,NA,NA,"NEWS04-2401",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.7479,-71.1469,"BEECH RIVER",NA,"NH",NA,NA,NA,NA,"NEWS04-2502",2004,NA,NA,NA,NA,NA,15.127272727,1.375,560,21.226471734,0.4363636364,12.29,37.141016726,10.362540515,1.9801980198,0,NA,NA,18.181818182,1.8181818182,NA,0.0077388607,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.2611,-73.0884,"METTAWEE RIVER",NA,"VT",NA,NA,NA,NA,"NEWS04-2805",2004,NA,NA,NA,NA,NA,10.127272727,2.3,198,15.802910435,0.3818181818,7.575,29.710007852,11.939634976,5.0505050505,0,NA,NA,16.19047619,0.9523809524,NA,0.0072272093,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.1519,-72.3491,"WARREN BROOK",NA,"NH",NA,NA,NA,NA,"NEWS04-2907",2004,NA,NA,NA,NA,NA,8.0090909091,2.7,198,8.182122186,0.7909090909,5.285,21.340712856,3.1745454545,0,0,NA,NA,9.5238095238,0.9523809524,NA,0.0011867827,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.3365,-70.9967,"COCHECO RIVER",NA,"NH",NA,NA,NA,NA,"NEWS04-3004",2004,NA,NA,NA,NA,NA,15.281818182,0.435,525.2,13.172111907,0.6454545455,13.465,25.993370923,26.610905357,16.666666667,0,NA,NA,56.19047619,0,NA,0.0082770882,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.43982,-70.5568,"KENNEBUNK RIVER",NA,"ME",NA,NA,NA,NA,"NEWS04-3102",2004,NA,NA,NA,NA,NA,8.4090909091,0.93,237.6,4.6086788338,1,6.465,7.983883546,17.324470744,0,0,NA,NA,86.666666667,75.238095238,NA,0.0123798799,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.5346,-72.5282,"SAWMILL RIVER",NA,"MA",NA,NA,NA,NA,"NEWS04-3206",2004,NA,NA,NA,NA,NA,11.909090909,1.395,285.6,14.25317013,0.4545454545,9.235,24.450446051,21.432326691,16.666666667,0,NA,NA,22.857142857,1.9047619048,NA,0.0051466579,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.911,-71.9962,"DINSMORE POND STREAM",NA,"NH",NA,NA,NA,NA,"NEWS04-3303",2004,NA,NA,NA,NA,NA,11.4,1.95,444.4,13.786991277,0.3818181818,9.955,23.264450008,9.9906990516,1,0,NA,NA,4.7619047619,1.9047619048,NA,0.0016464146,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.8474,-71.3463,"BEAVER BROOK",NA,"NH",NA,NA,NA,NA,"NEWS04-3406",2004,NA,NA,NA,NA,NA,10.481818182,0.285,363.6,6.9581629546,0.5,8.88,11.616668146,42.317009567,45.544554455,0,NA,NA,89.523809524,22.857142857,NA,0.0075931683,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.8804,-73.3305,"MILL BROOK",NA,"CT",NA,NA,NA,NA,"NEWS04-3504",2004,NA,NA,NA,NA,NA,8.1818181818,3.3,150,12.692535568,0.5045454545,2.9725,25.405639731,3.4979154539,10.309278351,0,NA,NA,28.333333333,10.833333333,NA,0.0968651852,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9508,-72.3036,"WILLAMANTIC RIVER",NA,"CT",NA,NA,NA,NA,"NEWS04-3603",2004,NA,NA,NA,NA,NA,15.054545455,0.9,435.6,15.92945511,0.4,10.685,23.273934301,11.187391906,2.0618556701,0,NA,NA,25.714285714,4.7619047619,NA,0.0006770605,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9508,-72.3036,"WILLIMANTIC",NA,"CT",NA,NA,NA,NA,"NEWS04-3603",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.0904,-71.2981,"STOP BROOK",NA,"MA",NA,NA,NA,NA,"NEWS04-3701",2004,NA,NA,NA,NA,NA,3.7363636364,1.78125,149,8.6306600418,0.3111111111,2.575,30.514892716,8.3129697987,13.888888889,0,NA,NA,26.666666667,0.9523809524,NA,0.0082267836,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.1285,-70.8737,"LONGWATER BROOK",NA,"MA",NA,NA,NA,NA,"NEWS04-3802",2004,NA,NA,NA,NA,NA,4.5818181818,0.837,153,7.3142253415,0.46,3.24,19.7703841,21.32995098,40.776699029,0,NA,NA,83.80952381,26.666666667,NA,0.000425096,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.324,-73.4411,"SAUGATUCK",NA,"CT",NA,NA,NA,NA,"NEWS04-3901",2004,NA,NA,NA,NA,NA,14.363636364,0.76,280,17.929173634,0.5090909091,10.29,38.927042962,37.92868,50,0,NA,NA,37.5,24.166666667,NA,0.0057824593,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6369,-72.8683,"STEELE BROOK",NA,"CT",NA,NA,NA,NA,"NEWS04-4003",2004,NA,NA,NA,NA,NA,9.2954545455,1.31,158.4,13.042370247,0.4727272727,5.105,25.865440769,13.04376235,31.632653061,0,NA,NA,35.238095238,7.619047619,NA,0.0044125238,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5979,-72.1953,"PEASE BROOK",NA,"CT",NA,NA,NA,NA,"NEWS04-4104",2004,NA,NA,NA,NA,NA,12.463636364,0.68,198,18.064988872,0.3545454545,7.325,26.37159342,23.652843395,30.303030303,0,NA,NA,31.304347826,6.9565217391,NA,0.0078952914,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5589,-71.1295,"GREAT SWAMP BROOK",NA,"RI",NA,NA,NA,NA,"NEWS04-4201",2004,NA,NA,NA,NA,NA,6.425,1.185,194,8.5904680171,0.39,4.945,16.146862794,14.14095567,46.875,0,NA,NA,20,4.7619047619,NA,0.0465867062,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.5753,-72.4282,"SALMON RIVER",NA,"CT",NA,NA,NA,NA,"NEWS04-CT03",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.2945,-73.3948,"SAUGATUCK",NA,"CT",NA,NA,NA,NA,"NEWS04-CT05",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.7594,-67.2406,"GARDNER BROOK",NA,"ME",NA,NA,NA,NA,"NEWS04-ME04",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.3041,-67.8557,"NORTH BRANCH MEDUXNEKEAG RIVER",NA,"ME",NA,NA,NA,NA,"NEWS04-ME05",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.81188,-71.24184,"CLEAR STREAM",NA,"NH",NA,NA,NA,NA,"NEWS04-NH01",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.86,-71.3746,"WHITE FACE",NA,"NH",NA,NA,NA,NA,"NEWS04-NH03",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.539,-71.699,"WOOD RIVER",NA,"RI",NA,NA,NA,NA,"NEWS04-RI01",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.7033,-72.6711,"GREEN RIVER",NA,"MA",NA,NA,NA,NA,"NEWS04-ST03",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.4109,-71.7912,"STILLWATER RIVER",NA,"MA",NA,NA,NA,NA,"NEWS04-ST04",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.5603,-71.9639,"EAST BRANCH",NA,"VT",NA,NA,NA,NA,"NEWS04-VT01",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.49997,-116.38388,"SOUTH FORK OWYHEE RIVER",NA,"NV",NA,NA,NA,NA,"NV102697",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.37465,-115.34339,"SOUTH FORK HANK'S CREEK",NA,"NV",NA,NA,NA,NA,"NV131801",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.06393,-119.71251,"POISON CANYON CREEK",NA,"NV",NA,NA,NA,NA,"NV188836",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.7479,-115.36317,"MIDDLE FORK COLD CREEK",NA,"NV",NA,NA,NA,NA,"NV196887",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.64761,-115.46502,"RABBIT CREEK",NA,"NV",NA,NA,NA,NA,"NV202758",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.25812,-119.87503,"FRANKTOWN CREEK",NA,"NV",NA,NA,NA,NA,"NV249709",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.73489,-119.39595,"SPRING GULCH",NA,"NV",NA,NA,NA,NA,"NV295672",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.80562,-117.40482,"REESE RIVER",NA,"NV",NA,NA,NA,NA,"NV315740",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.78786,-116.8736,"PINE CREEK",NA,"NV",NA,NA,NA,NA,"NV323432",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.97387,-114.2536,"BAKER CREEK",NA,"NV",NA,NA,NA,NA,"NV343320",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.86571,-118.30884,"TRAIL CANYON CREEK",NA,"NV",NA,NA,NA,NA,"NV375117",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.81847,-118.23588,"CHIATOVICH CREEK",NA,"NV",NA,NA,NA,NA,"NV379814",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.99525,-117.99999,"MCDERMITT CREEK",NA,"NV",NA,NA,NA,NA,"NV42032",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.98969,-117.53136,"EAST FORK QUINN RIVER",NA,"NV",NA,NA,NA,NA,"NV47930",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.94718,-117.53528,"SOUTH FORK QUINN RIVER",NA,"NV",NA,NA,NA,NA,"NV50633",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.93489,-117.40213,"ANDERSON CREEK",NA,"NV",NA,NA,NA,NA,"NV52961",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.92636,-115.33009,"EAST FORK JARBIDGE RIVER",NA,"NV",NA,NA,NA,NA,"NV84955",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.94493,-114.92212,"NORTH FORK SALMON FALLS CREEK",NA,"NV",NA,NA,NA,NA,"NV87104",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.50288,-117.10958,"NORTH FORK LITTLE HUMBOLDT RIVER",NA,"NV",NA,NA,NA,NA,"NV94550",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.64373,-122.03084,"GOLD LAKE",NA,"OR",NA,NA,NA,NA,"ORSE04-R002",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.33054,-122.50774,"BOULDER CREEK",NA,"OR",NA,NA,NA,NA,"ORSE04-R003",2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EPA"
